number_of_rentals,season,month,day,weekday,hour,is_holiday,is_weekend,temp_C,perceived_temp_C,humidity_percent,wind_speed_kmh,weather_code
1448,3,1,20,1,19,0,0,4.0,1.0,72.5,13.0,1
758,3,1,20,1,20,0,0,4.0,1.0,70.0,14.0,2
603,3,1,20,1,21,0,0,4.0,0.5,70.0,16.0,2
447,3,1,20,1,22,0,0,4.0,0.5,70.0,17.5,1
259,3,1,20,1,23,0,0,4.0,0.0,70.0,18.5,4
151,3,1,21,2,0,0,0,3.5,-0.5,72.5,18.0,4
70,3,1,21,2,1,0,0,3.0,-1.5,81.0,18.5,4
56,3,1,21,2,2,0,0,3.0,-1.0,81.0,19.0,3
24,3,1,21,2,3,0,0,3.0,-1.0,81.0,17.0,4
41,3,1,21,2,4,0,0,3.0,-1.0,84.0,16.0,7
81,3,1,21,2,5,0,0,3.0,-0.5,87.0,14.0,7
522,3,1,21,2,6,0,0,3.0,-1.0,87.0,18.0,7
1656,3,1,21,2,7,0,0,3.0,-1.0,87.0,18.0,3
3655,3,1,21,2,8,0,0,3.0,-1.0,87.0,18.0,3
1976,3,1,21,2,9,0,0,3.0,-1.0,87.0,18.0,3
821,3,1,21,2,10,0,0,3.0,-1.0,87.0,17.0,3
666,3,1,21,2,11,0,0,3.0,-1.0,87.0,16.0,3
805,3,1,21,2,12,0,0,3.0,-1.0,87.0,17.0,7
821,3,1,21,2,13,0,0,3.5,0.0,84.0,16.0,3
701,3,1,21,2,14,0,0,3.0,-1.0,87.0,17.0,4
759,3,1,21,2,15,0,0,3.0,-1.0,87.0,18.0,4
1217,3,1,21,2,16,0,0,3.0,-1.0,87.0,16.0,4
2503,3,1,21,2,17,0,0,3.0,-0.5,84.0,14.0,4
2511,3,1,21,2,18,0,0,3.0,0.0,87.0,11.0,4
1359,3,1,21,2,19,0,0,3.0,0.0,87.0,13.0,7
890,3,1,21,2,20,0,0,3.0,0.5,81.0,9.0,4
666,3,1,21,2,21,0,0,3.0,2.0,81.0,6.0,4
480,3,1,21,2,22,0,0,3.0,2.0,81.0,6.0,3
351,3,1,21,2,23,0,0,3.0,2.5,81.0,3.0,1
138,3,1,22,3,0,0,0,2.5,2.5,84.0,2.0,1
81,3,1,22,3,1,0,0,2.0,2.0,87.0,2.0,2
54,3,1,22,3,2,0,0,2.0,2.0,87.0,2.0,3
37,3,1,22,3,3,0,0,2.0,1.0,87.0,5.5,4
39,3,1,22,3,4,0,0,2.0,1.0,87.0,5.0,3
89,3,1,22,3,5,0,0,2.0,1.0,87.0,5.0,3
512,3,1,22,3,6,0,0,2.0,2.0,84.0,2.0,3
1677,3,1,22,3,7,0,0,2.0,2.0,81.0,2.0,3
3828,3,1,22,3,8,0,0,2.0,1.0,81.0,5.0,3
1911,3,1,22,3,9,0,0,2.5,2.5,78.0,2.0,3
789,3,1,22,3,10,0,0,4.0,1.5,70.0,9.0,3
713,3,1,22,3,11,0,0,4.0,1.5,67.5,10.0,3
914,3,1,22,3,12,0,0,5.0,2.0,59.0,13.0,2
935,3,1,22,3,13,0,0,5.0,2.0,57.0,13.0,2
867,3,1,22,3,14,0,0,4.5,1.5,59.0,14.0,2
885,3,1,22,3,15,0,0,4.0,1.0,61.0,13.0,2
1328,3,1,22,3,16,0,0,4.0,1.0,63.0,12.0,3
2457,3,1,22,3,17,0,0,3.5,0.5,63.0,12.0,3
2422,3,1,22,3,18,0,0,3.0,0.0,65.0,9.0,3
1350,3,1,22,3,19,0,0,2.0,0.0,70.0,6.5,2
850,3,1,22,3,20,0,0,2.0,0.0,70.0,6.5,1
640,3,1,22,3,21,0,0,0.0,-2.0,80.0,6.0,1
438,3,1,22,3,22,0,0,0.0,0.0,80.0,2.0,1
324,3,1,22,3,23,0,0,0.0,-1.0,80.0,3.0,1
171,3,1,23,4,0,0,0,-0.5,-2.0,86.5,5.5,1
96,3,1,23,4,1,0,0,-1.0,-3.0,86.0,6.0,1
58,3,1,23,4,2,0,0,-1.0,-3.0,86.0,6.0,4
41,3,1,23,4,3,0,0,-0.5,-1.5,83.0,5.0,3
31,3,1,23,4,4,0,0,-1.0,-2.0,86.0,5.0,3
80,3,1,23,4,5,0,0,-1.0,-3.0,86.0,6.0,4
426,3,1,23,4,6,0,0,-1.5,-2.5,89.5,5.0,1
1494,3,1,23,4,7,0,0,-1.0,-3.5,86.0,6.5,1
3328,3,1,23,4,8,0,0,-0.5,-3.5,83.0,7.0,1
1839,3,1,23,4,9,0,0,0.5,-2.0,84.0,6.5,1
894,3,1,23,4,10,0,0,2.0,-0.5,75.0,7.5,1
794,3,1,23,4,11,0,0,3.5,0.5,67.5,12.0,1
1084,3,1,23,4,12,0,0,4.5,1.0,65.5,16.5,1
1053,3,1,23,4,13,0,0,5.0,1.5,66.0,17.5,1
1005,3,1,23,4,14,0,0,5.0,1.0,66.0,19.5,1
1002,3,1,23,4,15,0,0,5.0,2.0,66.0,17.0,1
1421,3,1,23,4,16,0,0,4.0,1.0,75.0,12.0,1
2388,3,1,23,4,17,0,0,4.0,1.0,75.0,14.0,1
1946,3,1,23,4,18,0,0,4.5,1.5,78.5,14.0,2
1126,3,1,23,4,19,0,0,6.0,2.5,76.0,18.5,2
687,3,1,23,4,20,0,0,6.5,2.5,78.5,24.0,2
421,3,1,23,4,21,0,0,7.0,4.0,87.0,20.0,7
208,3,1,23,4,22,0,0,7.5,3.5,87.0,23.0,7
299,3,1,23,4,23,0,0,8.0,4.0,87.0,24.0,7
186,3,1,24,5,0,0,1,8.0,4.5,93.0,22.5,7
141,3,1,24,5,1,0,1,9.0,6.0,90.5,18.0,7
142,3,1,24,5,2,0,1,7.0,4.0,87.0,18.5,26
121,3,1,24,5,3,0,1,6.5,3.5,81.0,18.0,3
70,3,1,24,5,4,0,1,6.0,2.5,76.0,18.5,2
61,3,1,24,5,5,0,1,5.5,1.5,73.5,24.0,1
76,3,1,24,5,6,0,1,5.0,1.0,76.0,19.0,1
142,3,1,24,5,7,0,1,4.0,1.0,81.0,14.0,1
318,3,1,24,5,8,0,1,4.5,1.0,75.5,16.0,1
723,3,1,24,5,9,0,1,5.0,1.5,70.0,18.0,1
1086,3,1,24,5,10,0,1,5.5,1.5,68.0,24.0,1
1411,3,1,24,5,11,0,1,6.0,2.0,66.0,24.0,1
1636,3,1,24,5,12,0,1,6.0,2.0,61.0,24.0,1
1769,3,1,24,5,13,0,1,7.0,3.5,61.0,22.0,1
1796,3,1,24,5,14,0,1,7.0,4.0,61.0,20.0,2
1798,3,1,24,5,15,0,1,7.0,3.0,61.0,22.0,1
1597,3,1,24,5,16,0,1,6.5,3.5,63.5,17.0,1
1226,3,1,24,5,17,0,1,6.0,3.0,66.0,15.0,1
837,3,1,24,5,18,0,1,5.5,2.5,68.0,13.0,1
709,3,1,24,5,19,0,1,5.0,2.0,68.0,14.0,1
526,3,1,24,5,20,0,1,4.5,1.5,70.0,13.0,1
393,3,1,24,5,21,0,1,4.0,1.0,72.5,13.0,1
401,3,1,24,5,22,0,1,3.5,0.5,75.0,13.0,1
374,3,1,24,5,23,0,1,3.0,-0.5,81.0,13.0,1
347,3,1,25,6,0,0,1,3.0,0.0,81.0,13.0,1
261,3,1,25,6,1,0,1,2.0,-1.5,87.0,12.0,1
216,3,1,25,6,2,0,1,2.0,-1.0,81.0,10.0,1
162,3,1,25,6,3,0,1,2.0,-2.0,87.0,14.0,1
107,3,1,25,6,4,0,1,2.0,-2.0,84.0,13.0,1
70,3,1,25,6,5,0,1,2.0,-1.5,87.0,12.0,1
83,3,1,25,6,6,0,1,2.0,-2.0,87.0,13.0,1
108,3,1,25,6,7,0,1,2.0,-2.0,87.0,15.0,1
226,3,1,25,6,8,0,1,3.0,-0.5,81.0,15.0,1
529,3,1,25,6,9,0,1,3.5,0.5,78.0,13.0,3
857,3,1,25,6,10,0,1,5.0,2.0,70.0,15.0,4
1195,3,1,25,6,11,0,1,6.5,4.0,68.5,13.0,4
1478,3,1,25,6,12,0,1,8.5,5.5,62.0,19.5,3
1705,3,1,25,6,13,0,1,8.0,5.0,66.0,18.0,3
1519,3,1,25,6,14,0,1,9.0,6.0,66.0,22.0,3
1477,3,1,25,6,15,0,1,8.0,5.0,71.0,21.0,3
1238,3,1,25,6,16,0,1,8.0,5.0,71.0,18.0,3
875,3,1,25,6,17,0,1,8.0,5.0,71.0,19.5,3
810,3,1,25,6,18,0,1,8.0,5.0,73.5,19.5,3
566,3,1,25,6,19,0,1,8.0,5.0,76.0,19.5,3
423,3,1,25,6,20,0,1,8.0,5.0,76.0,18.5,3
335,3,1,25,6,21,0,1,8.0,5.0,82.0,18.5,4
297,3,1,25,6,22,0,1,8.0,5.0,82.0,18.0,4
210,3,1,25,6,23,0,1,8.0,5.0,82.0,18.0,4
115,3,1,26,0,0,0,0,8.0,5.0,87.0,19.0,7
74,3,1,26,0,1,0,0,8.5,5.5,87.0,18.0,4
34,3,1,26,0,2,0,0,9.0,6.0,87.0,21.5,4
33,3,1,26,0,3,0,0,9.0,6.0,87.0,19.5,4
47,3,1,26,0,4,0,0,9.0,6.5,87.0,16.0,3
88,3,1,26,0,5,0,0,9.5,7.0,84.5,17.0,3
472,3,1,26,0,6,0,0,10.0,7.5,82.0,18.5,7
1619,3,1,26,0,7,0,0,10.0,7.5,88.0,18.5,3
3589,3,1,26,0,8,0,0,10.0,8.0,85.0,18.0,3
1844,3,1,26,0,9,0,0,10.5,9.0,85.0,19.5,3
603,3,1,26,0,10,0,0,10.0,7.5,85.0,16.5,7
621,3,1,26,0,11,0,0,10.0,7.0,71.5,23.0,3
841,3,1,26,0,12,0,0,10.0,7.0,62.5,24.0,2
884,3,1,26,0,13,0,0,9.0,6.0,64.0,19.5,3
796,3,1,26,0,14,0,0,9.0,6.0,60.0,22.0,2
904,3,1,26,0,15,0,0,8.0,4.5,62.0,23.0,2
1319,3,1,26,0,16,0,0,8.0,4.5,62.0,21.5,2
2723,3,1,26,0,17,0,0,8.0,5.0,62.0,19.0,2
2509,3,1,26,0,18,0,0,7.5,4.5,64.0,18.0,1
1457,3,1,26,0,19,0,0,7.0,4.0,66.0,20.0,1
941,3,1,26,0,20,0,0,7.0,4.0,66.0,17.0,1
550,3,1,26,0,21,0,0,6.5,3.5,68.5,17.0,1
433,3,1,26,0,22,0,0,6.0,3.0,76.0,14.0,1
214,3,1,26,0,23,0,0,6.0,3.0,76.0,15.0,1
133,3,1,27,1,0,0,0,5.5,2.5,76.0,14.0,1
69,3,1,27,1,1,0,0,5.0,2.0,78.5,15.0,1
30,3,1,27,1,2,0,0,5.0,2.0,76.0,14.0,1
33,3,1,27,1,3,0,0,5.0,2.0,76.0,12.0,1
43,3,1,27,1,4,0,0,5.0,2.0,76.0,12.0,1
88,3,1,27,1,5,0,0,5.5,2.5,78.5,13.0,1
571,3,1,27,1,6,0,0,6.0,3.5,76.0,12.0,1
1913,3,1,27,1,7,0,0,6.0,3.0,76.0,15.0,1
3835,3,1,27,1,8,0,0,5.5,2.5,78.5,15.0,1
1900,3,1,27,1,9,0,0,6.5,3.5,73.5,15.0,2
874,3,1,27,1,10,0,0,7.0,4.0,73.5,18.0,2
763,3,1,27,1,11,0,0,8.0,5.0,71.0,19.0,2
999,3,1,27,1,12,0,0,9.0,6.0,66.0,17.0,2
977,3,1,27,1,13,0,0,9.0,6.0,66.0,19.5,3
866,3,1,27,1,14,0,0,9.0,6.0,68.5,19.0,3
976,3,1,27,1,15,0,0,8.0,5.5,71.0,16.0,3
1346,3,1,27,1,16,0,0,8.0,6.0,71.0,11.0,3
2724,3,1,27,1,17,0,0,8.0,7.0,71.0,7.0,3
2750,3,1,27,1,18,0,0,8.0,6.0,71.0,11.0,3
1539,3,1,27,1,19,0,0,8.0,4.5,71.0,22.0,3
1001,3,1,27,1,20,0,0,8.0,5.0,64.0,19.5,3
642,3,1,27,1,21,0,0,8.0,5.0,66.0,18.0,4
566,3,1,27,1,22,0,0,7.0,4.0,71.0,15.0,4
362,3,1,27,1,23,0,0,7.0,4.0,71.0,18.0,4
190,3,1,28,2,0,0,0,7.0,4.0,73.5,19.5,3
78,3,1,28,2,1,0,0,7.0,3.0,76.0,23.0,3
57,3,1,28,2,2,0,0,7.0,3.0,76.0,22.0,4
59,3,1,28,2,3,0,0,7.0,3.0,81.0,25.0,4
39,3,1,28,2,4,0,0,8.0,4.5,76.0,22.0,4
99,3,1,28,2,5,0,0,8.0,4.5,82.0,23.0,4
575,3,1,28,2,6,0,0,9.0,5.5,79.0,24.0,3
1536,3,1,28,2,7,0,0,9.0,6.0,87.0,24.0,7
3576,3,1,28,2,8,0,0,10.0,7.0,88.0,24.0,3
1788,3,1,28,2,9,0,0,10.0,7.0,88.0,29.0,7
522,3,1,28,2,10,0,0,10.5,9.0,91.0,32.5,7
558,3,1,28,2,11,0,0,10.5,8.5,67.0,40.0,2
624,3,1,28,2,12,0,0,7.5,2.5,73.5,41.5,7
629,3,1,28,2,13,0,0,6.5,1.5,71.0,38.0,7
665,3,1,28,2,14,0,0,7.0,2.0,59.0,37.0,2
823,3,1,28,2,15,0,0,6.5,1.5,55.0,37.0,2
1269,3,1,28,2,16,0,0,6.0,1.0,53.0,34.0,2
2426,3,1,28,2,17,0,0,5.5,0.5,53.0,33.5,1
2377,3,1,28,2,18,0,0,5.0,0.0,53.0,31.5,1
1413,3,1,28,2,19,0,0,5.0,0.5,57.0,26.0,1
854,3,1,28,2,20,0,0,4.0,-1.0,63.0,27.0,1
652,3,1,28,2,21,0,0,4.0,-1.0,65.0,29.0,1
451,3,1,28,2,22,0,0,4.0,-1.0,65.0,29.0,1
276,3,1,28,2,23,0,0,3.5,-1.5,72.5,28.0,1
122,3,1,29,3,0,0,0,3.0,-2.0,75.0,26.0,2
106,3,1,29,3,1,0,0,3.0,-3.0,78.0,30.0,2
34,3,1,29,3,2,0,0,3.0,-3.0,75.0,30.0,1
38,3,1,29,3,3,0,0,3.0,-2.5,75.0,29.5,2
33,3,1,29,3,4,0,0,3.0,-2.0,75.0,28.0,1
76,3,1,29,3,5,0,0,3.0,-2.0,75.0,28.0,1
529,3,1,29,3,6,0,0,3.0,-2.0,81.0,22.0,1
1760,3,1,29,3,7,0,0,3.0,-2.0,81.0,21.0,2
3783,3,1,29,3,8,0,0,3.0,-2.0,81.0,24.0,2
1905,3,1,29,3,9,0,0,4.5,-0.5,72.5,26.0,2
811,3,1,29,3,10,0,0,5.5,1.0,68.0,27.0,2
700,3,1,29,3,11,0,0,6.0,1.0,63.5,35.0,3
889,3,1,29,3,12,0,0,6.0,1.0,61.0,30.5,3
894,3,1,29,3,13,0,0,6.5,1.5,59.0,31.5,2
757,3,1,29,3,14,0,0,6.5,1.5,59.0,31.5,3
580,3,1,29,3,15,0,0,4.5,-0.5,78.5,28.5,7
922,3,1,29,3,16,0,0,4.0,-0.5,75.5,25.0,7
1984,3,1,29,3,17,0,0,3.0,-1.5,75.0,20.5,2
2076,3,1,29,3,18,0,0,3.0,-1.5,75.0,19.5,2
1237,3,1,29,3,19,0,0,3.0,-2.0,75.0,26.0,2
770,3,1,29,3,20,0,0,3.0,-2.0,72.5,26.0,2
525,3,1,29,3,21,0,0,2.5,-2.5,81.0,23.0,26
430,3,1,29,3,22,0,0,2.5,-2.5,78.0,24.0,3
314,3,1,29,3,23,0,0,3.0,-2.0,75.0,25.0,3
190,3,1,30,4,0,0,0,3.0,-2.0,75.0,24.0,3
80,3,1,30,4,1,0,0,3.0,-2.0,81.0,22.0,7
79,3,1,30,4,2,0,0,3.0,-1.0,81.0,17.0,7
60,3,1,30,4,3,0,0,3.5,-0.5,75.5,17.0,1
45,3,1,30,4,4,0,0,4.0,0.0,78.0,19.5,7
74,3,1,30,4,5,0,0,3.0,-0.5,87.0,15.0,26
426,3,1,30,4,6,0,0,3.0,0.5,93.0,9.0,26
1388,3,1,30,4,7,0,0,2.5,0.0,90.0,9.0,26
3090,3,1,30,4,8,0,0,2.0,-2.5,90.0,18.5,3
1667,3,1,30,4,9,0,0,2.0,-2.5,87.0,16.0,3
766,3,1,30,4,10,0,0,2.5,-1.5,84.0,16.0,3
762,3,1,30,4,11,0,0,4.0,0.0,75.0,18.5,2
967,3,1,30,4,12,0,0,5.5,1.5,73.5,20.0,2
923,3,1,30,4,13,0,0,6.0,2.0,66.0,23.0,3
849,3,1,30,4,14,0,0,6.0,2.0,71.0,21.0,3
911,3,1,30,4,15,0,0,6.0,2.5,71.0,19.5,3
1452,3,1,30,4,16,0,0,6.0,2.5,71.0,16.5,2
2350,3,1,30,4,17,0,0,5.5,2.5,70.5,17.0,2
1940,3,1,30,4,18,0,0,5.5,1.5,66.0,19.5,1
1131,3,1,30,4,19,0,0,4.5,1.5,68.0,14.0,2
734,3,1,30,4,20,0,0,5.0,1.5,68.0,17.0,1
506,3,1,30,4,21,0,0,4.0,0.5,72.5,16.5,1
384,3,1,30,4,22,0,0,3.0,-0.5,81.0,16.0,1
397,3,1,30,4,23,0,0,3.0,-1.0,75.0,18.0,1
379,3,1,31,5,0,0,1,2.0,-2.0,81.0,16.0,1
281,3,1,31,5,1,0,1,2.0,-2.5,81.0,17.5,1
252,3,1,31,5,2,0,1,2.0,-3.0,81.0,19.5,1
163,3,1,31,5,3,0,1,1.0,-3.5,87.0,17.0,1
96,3,1,31,5,4,0,1,2.0,-2.5,81.0,18.0,3
80,3,1,31,5,5,0,1,2.0,-2.5,87.0,18.0,26
62,3,1,31,5,6,0,1,2.0,-2.0,93.0,17.0,3
129,3,1,31,5,7,0,1,3.0,-1.0,87.0,16.0,26
182,3,1,31,5,8,0,1,3.0,-1.0,87.0,15.0,7
468,3,1,31,5,9,0,1,3.0,-1.0,87.0,16.0,7
705,3,1,31,5,10,0,1,3.0,-1.0,87.0,15.0,3
926,3,1,31,5,11,0,1,4.0,0.0,81.0,18.5,3
816,3,1,31,5,12,0,1,4.0,0.0,81.0,18.5,7
409,3,1,31,5,13,0,1,3.0,-1.0,87.0,18.0,7
521,3,1,31,5,14,0,1,3.5,-0.5,90.0,19.5,7
632,3,1,31,5,15,0,1,5.0,1.0,78.5,21.5,7
795,3,1,31,5,16,0,1,5.0,0.0,70.0,29.0,3
840,3,1,31,5,17,0,1,5.0,1.0,70.0,24.0,7
635,3,1,31,5,18,0,1,5.0,1.0,68.0,22.0,7
565,3,1,31,5,19,0,1,5.0,0.5,63.5,26.0,4
447,3,1,31,5,20,0,1,5.0,0.5,59.0,24.0,4
305,3,1,31,5,21,0,1,4.5,-0.5,61.0,27.0,3
276,3,1,31,5,22,0,1,4.0,-1.0,61.0,24.0,4
286,3,1,31,5,23,0,1,4.0,-1.0,61.0,26.0,4
273,3,2,1,6,0,0,1,4.0,-1.0,61.0,27.0,2
246,3,2,1,6,1,0,1,2.5,-3.0,78.5,28.0,26
156,3,2,1,6,2,0,1,2.0,-3.0,87.0,23.0,7
83,3,2,1,6,3,0,1,2.0,-3.0,87.0,22.0,26
59,3,2,1,6,4,0,1,2.5,-2.5,84.0,25.0,7
43,3,2,1,6,5,0,1,4.0,-1.0,67.5,28.0,4
50,3,2,1,6,6,0,1,4.0,-1.5,65.0,31.5,3
90,3,2,1,6,7,0,1,4.0,-1.5,67.5,32.0,3
208,3,2,1,6,8,0,1,4.0,-2.0,67.5,34.0,4
411,3,2,1,6,9,0,1,4.5,-0.5,65.5,31.0,4
655,3,2,1,6,10,0,1,4.5,-0.5,65.5,30.0,4
884,3,2,1,6,11,0,1,5.0,0.0,63.5,30.5,4
1117,3,2,1,6,12,0,1,5.0,0.0,66.0,30.0,3
1083,3,2,1,6,13,0,1,6.0,1.5,61.0,29.0,3
1082,3,2,1,6,14,0,1,5.5,1.5,63.5,24.0,3
1007,3,2,1,6,15,0,1,5.0,1.0,63.5,24.0,3
970,3,2,1,6,16,0,1,5.0,0.0,61.0,26.0,3
724,3,2,1,6,17,0,1,4.5,0.5,61.0,19.5,3
624,3,2,1,6,18,0,1,4.0,0.0,61.0,19.5,3
502,3,2,1,6,19,0,1,4.0,0.0,61.0,18.5,4
380,3,2,1,6,20,0,1,3.5,0.0,58.0,17.0,3
256,3,2,1,6,21,0,1,2.5,-1.5,62.5,16.0,1
244,3,2,1,6,22,0,1,2.0,-2.0,65.0,15.0,1
158,3,2,1,6,23,0,1,1.0,-3.0,65.0,14.0,1
124,3,2,2,0,0,0,0,1.0,-3.0,65.0,13.0,1
64,3,2,2,0,1,0,0,1.0,-2.5,65.0,12.0,1
40,3,2,2,0,2,0,0,0.0,-4.0,69.0,13.0,1
77,3,2,2,0,3,0,0,-1.0,-6.0,69.0,16.0,1
37,3,2,2,0,4,0,0,-1.0,-5.5,69.0,13.0,1
72,3,2,2,0,5,0,0,0.0,-4.0,64.0,12.0,1
407,3,2,2,0,6,0,0,-0.5,-4.5,66.5,14.0,1
1543,3,2,2,0,7,0,0,0.0,-4.5,69.0,16.0,1
3556,3,2,2,0,8,0,0,0.5,-3.5,67.0,12.0,1
1704,3,2,2,0,9,0,0,1.5,-2.5,62.5,15.0,1
737,3,2,2,0,10,0,0,2.0,-2.0,60.0,16.0,1
686,3,2,2,0,11,0,0,2.0,-2.0,60.0,17.0,1
765,3,2,2,0,12,0,0,2.5,-1.5,58.0,14.0,1
817,3,2,2,0,13,0,0,3.0,-0.5,58.0,14.0,1
761,3,2,2,0,14,0,0,3.0,-1.0,60.0,16.0,2
766,3,2,2,0,15,0,0,3.0,-0.5,60.0,14.0,2
1185,3,2,2,0,16,0,0,3.0,-1.0,60.0,15.0,2
2534,3,2,2,0,17,0,0,2.0,-1.5,65.0,11.0,1
2476,3,2,2,0,18,0,0,2.0,-1.0,67.5,11.0,1
1394,3,2,2,0,19,0,0,2.0,-1.0,67.5,9.0,1
842,3,2,2,0,20,0,0,1.5,-1.0,67.5,8.0,1
508,3,2,2,0,21,0,0,1.0,-1.0,67.5,7.0,1
343,3,2,2,0,22,0,0,1.0,-1.5,70.0,8.0,1
202,3,2,2,0,23,0,0,0.5,-2.0,69.5,7.0,2
94,3,2,3,1,0,0,0,1.0,-1.5,75.0,8.0,3
64,3,2,3,1,1,0,0,1.0,-2.0,81.0,9.0,4
27,3,2,3,1,2,0,0,1.0,-2.0,87.0,9.0,26
20,3,2,3,1,3,0,0,1.0,-1.0,90.0,6.5,26
21,3,2,3,1,4,0,0,1.0,-1.0,93.0,6.5,7
63,3,2,3,1,5,0,0,1.0,-1.0,93.0,6.5,26
356,3,2,3,1,6,0,0,1.0,-1.5,93.0,8.0,26
1364,3,2,3,1,7,0,0,1.0,-1.5,93.0,9.0,26
2972,3,2,3,1,8,0,0,1.0,-3.0,93.0,15.0,3
1611,3,2,3,1,9,0,0,1.0,-3.0,93.0,13.0,3
663,3,2,3,1,10,0,0,2.0,-1.5,87.0,11.0,3
575,3,2,3,1,11,0,0,2.5,-1.0,87.0,13.0,3
775,3,2,3,1,12,0,0,3.0,-1.5,81.0,17.5,3
780,3,2,3,1,13,0,0,4.0,0.0,75.0,17.0,2
706,3,2,3,1,14,0,0,4.0,0.5,78.0,17.0,2
771,3,2,3,1,15,0,0,4.0,0.0,81.0,17.0,2
1178,3,2,3,1,16,0,0,4.0,1.0,81.0,15.0,2
2301,3,2,3,1,17,0,0,4.0,1.0,75.0,15.0,7
2236,3,2,3,1,18,0,0,3.0,0.0,81.0,11.0,2
1339,3,2,3,1,19,0,0,3.0,0.0,84.0,11.0,2
795,3,2,3,1,20,0,0,2.0,-2.0,93.0,13.0,1
571,3,2,3,1,21,0,0,2.0,-1.5,87.0,12.0,3
383,3,2,3,1,22,0,0,2.5,-0.5,84.0,11.0,4
204,3,2,3,1,23,0,0,2.0,-2.0,87.0,13.0,4
105,3,2,4,2,0,0,0,2.0,-1.5,87.0,11.0,3
68,3,2,4,2,1,0,0,2.0,-0.5,87.0,8.0,3
47,3,2,4,2,2,0,0,1.5,-1.0,84.0,8.0,1
42,3,2,4,2,3,0,0,1.0,-1.0,87.0,7.0,2
25,3,2,4,2,4,0,0,1.0,-2.5,87.0,12.0,2
86,3,2,4,2,5,0,0,1.0,-2.5,93.0,13.0,3
493,3,2,4,2,6,0,0,2.0,-1.0,87.0,10.0,3
1696,3,2,4,2,7,0,0,2.0,-1.5,87.0,12.0,3
3502,3,2,4,2,8,0,0,2.0,-1.5,87.0,12.0,3
1806,3,2,4,2,9,0,0,2.0,-2.0,87.0,15.0,3
758,3,2,4,2,10,0,0,2.5,-1.5,84.0,18.0,2
656,3,2,4,2,11,0,0,3.5,-0.5,75.0,18.0,2
857,3,2,4,2,12,0,0,4.0,0.0,70.0,19.0,3
813,3,2,4,2,13,0,0,4.0,0.5,70.0,16.0,3
768,3,2,4,2,14,0,0,4.5,0.5,72.5,18.0,3
738,3,2,4,2,15,0,0,5.0,1.5,70.0,18.0,7
1136,3,2,4,2,16,0,0,5.0,2.0,73.0,16.0,3
2432,3,2,4,2,17,0,0,4.0,0.0,75.0,19.0,3
2306,3,2,4,2,18,0,0,4.0,0.0,75.0,19.0,3
1356,3,2,4,2,19,0,0,4.0,1.0,75.0,15.0,2
827,3,2,4,2,20,0,0,3.0,-0.5,81.0,15.0,3
596,3,2,4,2,21,0,0,3.0,0.0,81.0,13.0,3
443,3,2,4,2,22,0,0,3.0,0.0,81.0,12.0,4
294,3,2,4,2,23,0,0,3.0,-0.5,81.0,15.0,3
140,3,2,5,3,0,0,0,2.5,-1.0,84.0,13.0,3
84,3,2,5,3,1,0,0,2.0,-1.5,87.0,13.0,2
59,3,2,5,3,2,0,0,2.5,-1.0,84.0,14.0,2
33,3,2,5,3,3,0,0,3.0,-1.0,81.0,15.0,2
44,3,2,5,3,4,0,0,3.0,-0.5,81.0,14.0,1
100,3,2,5,3,5,0,0,3.0,-1.0,81.0,17.0,2
472,3,2,5,3,6,0,0,2.5,-2.5,87.0,20.0,26
1433,3,2,5,3,7,0,0,2.0,-2.0,87.0,16.0,26
2894,3,2,5,3,8,0,0,2.0,-1.0,87.0,11.0,26
1635,3,2,5,3,9,0,0,2.0,-1.5,93.0,13.0,3
665,3,2,5,3,10,0,0,2.5,-1.5,90.0,14.0,3
563,3,2,5,3,11,0,0,3.0,0.0,87.0,13.0,2
789,3,2,5,3,12,0,0,4.0,0.0,81.0,17.0,2
891,3,2,5,3,13,0,0,5.0,2.0,73.0,17.0,3
748,3,2,5,3,14,0,0,5.0,1.0,65.5,19.5,7
828,3,2,5,3,15,0,0,5.0,1.0,53.0,21.0,2
1259,3,2,5,3,16,0,0,4.5,0.5,59.5,20.5,7
2483,3,2,5,3,17,0,0,3.0,-1.5,67.5,18.5,2
2402,3,2,5,3,18,0,0,3.0,-0.5,70.0,16.0,2
1316,3,2,5,3,19,0,0,2.0,-2.0,75.0,16.0,2
875,3,2,5,3,20,0,0,2.0,-2.0,81.0,17.0,3
642,3,2,5,3,21,0,0,2.0,-2.0,75.0,16.0,2
512,3,2,5,3,22,0,0,2.0,-2.0,75.0,17.0,4
333,3,2,5,3,23,0,0,2.0,-2.0,70.0,16.0,3
215,3,2,6,4,0,0,0,1.5,-2.5,72.5,16.0,3
105,3,2,6,4,1,0,0,1.5,-2.5,72.5,16.0,3
67,3,2,6,4,2,0,0,1.0,-3.0,75.0,17.0,2
48,3,2,6,4,3,0,0,1.0,-3.0,75.0,15.0,2
40,3,2,6,4,4,0,0,1.0,-3.5,75.0,18.5,3
83,3,2,6,4,5,0,0,2.0,-3.0,67.5,19.0,4
431,3,2,6,4,6,0,0,2.0,-3.0,70.0,19.0,3
1460,3,2,6,4,7,0,0,2.0,-3.0,70.0,20.0,2
3214,3,2,6,4,8,0,0,2.0,-3.0,70.0,22.0,3
1734,3,2,6,4,9,0,0,2.5,-2.5,67.5,21.0,3
815,3,2,6,4,10,0,0,3.0,-1.5,70.0,19.5,3
